|content|livrare_ambalaj
201|calitate pret ok|0
202|multumita raport calitate-pret. l-am cumparat acum 9 luni aproximativ si in prezent, youtube este nefunctional.|0
203|pentru cat costa este ok, imagine buna, sunet decent. comenzile din telecomanda au o oarecare intarziere, dar la banii astia nu stiu ce ai putea cere in plus.se configureaza usor, se conecteaza bine la wifi.|0
204|este super ok.|0
205|la acest pret este foarte ok|0
206|am 6 tv de la aceasta firma toate functioneza perfect si o imagine decenta, conectare imediata, insa aceste de 26” are un sunet foarte slab si pitigaiat oricate setari ai face|0
207|acceptabil pentru un tv cu care nu interactionezi prea mult. sonorul nu e prea prietenos cu urechile.|0
208|televizorul in sine, nu este rau.pentru simpla informare cotidiana, este suficient. din pacate, manualul de utilizare este prost gandit si mai prost expus.pentru cine nu se pricepe cat de cat la dispozitivele mai moderne (persoanele in varsta) este inutilizabil!! nu se poate concepe un manual mai explicit, mai usor de inteles, eventual niste scheme algoritmice cu pasii de parcurs pentru fiecare situatie. sau este pesemne tradus din chineza.mai mult decat atat, telecomanda este diferita de cea din manual, fara indicatii scrise (stantate, sau pictate) ale butoanelor, ceea ce creaza si mai multe dificultati.|0
209|produs bun pentru bucatarie. sunet ireal, parca ar veni din cosmos.|0
210|este foarte bun pentru sapte sute de lei.udio e excelent, are destule aplicati precum youtube, facebook, netflix, google merge greu, dar e bun si te poti juca eu nu m-am jucat si nu dau cu parerea despre jocuri dar ecranul este destul de nasol pentruca cand stau pe youtube/netflix se vede uneori pixeri dar inafara ca arata uneori imi place, nu se blocheaza si merge rapid.|0
211|un produs ok tinand cont de pret|0
212|un tv decent la un pret mic.|0
213|este o alegere corecta raport calitate-pret|0
214|il folosc pe baza de monitor si din pacate scrisul nu se vede clar.|0
215|se vede si aude bine, imagine clara. singura problema pe care am intampinat-o de la bun inceput a fost codul parental. a venit direct cu unul setat pe care nu-l gasesti nici in cartea de instructiuni si nici pe internet. a fost nevoie sa astept aproape o zi intreaga un raspuns pe mail de la emag cu codul corect, care este 0532.|0
216|la ce pret are tv nu poti sa primesti o calitate superioara|0
217|calitatea slaba la imagine si la sunet, nu are hdr, cat platesti atat face, am luat acest model ca mi s-a stricat cel vechi si aveam nevoie de tv, mai bine mai pui ceva in plus si ei alta marca mai buna cu o calitate mai ridicata, macar cei de la starlight puteau sa ii imbunatateasca imaginea un pic mai bine, nu e chiar hd, nu sunt multumit dar asta e.|0
218|sta foarte prost pe zona de conectivitate, are extenderul langa el, in priza si totusi de fiecare data trebuie sa pierdem timp incercand sa accesam prin intermediul lui diverse aplicatii, gen youtube, voyo sau similar, pe primul loc fiind antena play, cu care sub nicio forma nu doreste sa se conecteze. nu as recomanda, din acest punct de vedere.|0
219|sincer, tv e ok, dar ca si sunet doamne fereste, se aude ca un radio|0
220|0 ani cat a fost garantia a mers ok. dupa ce a expirat a inceput sa se blocheze pe anumite meniuri si sa se schimbe de la o setare la alta fara a ii putea face nimic. acum se schimba posturile incontinuu singur|0
221|slab, ca tv este bunicel, dar nu smart.|0
222|se putea un pic mai calitativ|0
223|slab calitativ!|0
224|un tv ok pt pretul asta, culori ok insa sunetul lasa un pic de dorit cand se vb la tv. se aude infundat nu are claritate|0
225|uneori imi ia comenzile greu sau chiar si gresit (exemplu: apas stanga si cursorul merge catre dreapta; apas “youtube” si el se stinge). totusi pentru 600 lei este ok, isi face treaba.|0
226|sonorul lasa de dorit, in rest televizorul este acceptabil.|0
227|am acest televizor de aproximativ 2 ani. calitatea imaginii este buna, calitatea sunetului este acceptabila, dar isi pierde usor conexiunea la wifi si se blocheaza netflixul. de asemenea in descrierea site ului emag scria cand l-am cumparat ca este compatibil cu hbo go (acum max). nu este compatibil decat cu netflix si youtube. poate am gasit eu o versiune cu probleme. este acceptabil pentru un televizor, dar la capitolul smart tv lasa mult de dorit.|0
228|calitate pret acceptabil|0
229|multumit de raportul calitate pret|0
230|acceptabil.|0
231|am luat televizorul pentru camera copiilor. desi initial parea sa mearga totul bine. dupa ce am activat si sefviciile de disney plus si netflix relevizorul a inceput sa raspunda tot mai freu la comenzi. multe comenzi desi le receptiona nu le prelucra si dupa ce te opreai din apasat pe butoane el inca mai procesa unele comenzi. si facea altceva decat re asteptai. pacat de faptul ca vede bine. se aude excelent si are si luminozitate ok. dar din punct de vedere al comenzilor lasa de dorit.|0
232|overall e satisfacator. probleme din a doua saptamana, cand telecomanda se blocheaza - singura functionalitate pornit/oprit. minusuri, nu are comenzi pe tv, din telecomanda nu porneste pe orice tasta.|0
233|se cam blocheaza, ruleaza cam greu uneori.|0
234|varianta 100cm. pret mic la o calitate decenta si suficienta utilizarii de zi cu zi. wifi mai slab decat majoritatea, daca routerul sau extenderul nu-i chiar aproape, dar pe cablu merge foarte bine. androidul e vu putin msi greoi, dar nu-i un capat de lume cu putina rabdare si o apasare mai ferma uneori pe taste. cateva setari de imagine si de sunet au fost necesare, dar se incadreaza nevoilor curente fara probleme. surpriza cea mai placuta a fost optiunea de reordonare a canalelor, care este mai facila decat la orice televizor de marca consacrata. dupa mai multe luni de folosinta am descoperit cum se face reordonarea din trei apasari pe telecomanda, mai simplu decat din meniul principal. la cat costa este mai mult decat un televizor bun.|0
235|"este un tv decent pentru pretul platit. nu aveam asteptari mari, deci tv-ul este unul ""corect"", insa a venit cu un pixel mort. nu il voi da retur pt ca nu este un impediment atat e mare, insa nu pica bine, fiind un produs nou."|0
236|l-am cumparat la dimensiunea de 60cm pentru bucatarie.foarte mltumit de partea de smart si imagine dar sunetul este foarte slab, gajait/pitigaiat. am incecat cu un soudbar mic/o boxa dar nu are iesire jack.|0
237|bun pentru cei care il folosesc pentru vizionarea canalelor tv. partea de smart slaba. programe putine, cu reactie mult intarziata la apasarea butoanelor telecomenzii.|0
238|culoarea - nu are claritate mai deloc, oricat incerci sa il faci din setari.sunet - este bun, se aude ft tare.conectivitate - se conecteaza foarte repede la net|0
239|multumita. este o alegere buna.|0
240|calitatea imaginii este satisfacatoare, dar niciodata nu am auzit un televizor cu un sunet atat de absurd ridicol.|0
241|sunet foarte slab|0
242|este un tv ok…3 stele i-am dar pentru sunetul mai neclar si faptul ca desi e smart si are o gramada de app, nu se poate instala hbo max si nu are niciun sens, mai ales ca vine si cu aplicatia disney, deci ar trebui sa fi avut acest suport de a putea instala hbo max.|0
243|am 0 televizorare la fel, dintre care unul il am de peste 5 ani si merge foarte bine, nici o problema, iar cel pe care l-am cumparat recent nu mai face contact cablul pentru posturile tv, scrie “nici un semnal” si uneori mai pica youtube ul, dar daca il scot din priza isi revine.|0
244|este ok, mai da cate un crash pe browser… pentru memorie .in rest pe netflix si voyo merge super.|0
245|acceptabil ca si smart imagine dar sunetul lasa de dorit.. sa vad ce adaug la el sa pot auzi cum trebuie|0
246|am luat varianta de 60 cm. am instalat netflix, merge. skyshowtime, nu merge. curios este ca nici youtube nu functioneaza cum trebuie, datorita memoriei scazute a sistemului. in rest, are culori frumoase|0
247|l-am luat in dormitor pt sunet fundal maimult pt ca fara tv adorm mai greu dar trebuie sa apas telecomanda de 10ori sa il pornesc, calitate slaba|0
248|un tv mediocru, decent pentru costul de achizitie.|0
249|ii voi da 2 stele doar pt faptul ca nu mai porneste youtube ul pe el|0
250|nu are card inteligent|0
251|design slim.... ecran cu protectie video.... datorat posibilitatii reglarii intensitatii culorilor... sunet bun si smart tv cu conectivitate ampla.|0
252|multumit per ansamblu. tv-ul se misca decent, s-a conectat repede la wifi! imaginea sincer este neasteptat de buna. pe partea de sunet ma asteptam la mai mult, avand in vedere ca are doua difuzoare.. o chestie interesanta insa.. daca apesi pe butonul de stingere, acesta se stinge dupa 180 de secunde (face countdown). nu am gasit din setari cum pot elimina aceasta situatie. mi se pare chiar decent pentru suma platita.|0
253|isi face treaba pentru o bucatarie chiar daca calitatea audio lasa de dorit. partea proasta e ca nu memoreaza decat 50 canale analog, iar din grila hd... nimic!|0
254|e un smart tv low cost nu poti descarca nimic nu ai nici un magazin de descarcare.|0
255|cum reglez culorile? sunetul lasa de dorit!|0
256|un produs acceptabil, nu am reusit sa inregistrez programele digitale de la digi, gaseste doar analogic.|0
257|nu am fost multumita de culori|0
258|recomand varianta mai mare a acestui produs, la 80 cm imaginea si sunetul sunt de o calitate superioara.|0
259|calitatea imaginii si a sunetului - ok ,manualul nu acopera nici una din dificultatile reale de la instalare. am stat sa pierd o dupamiaza cautand solutii de a cauta canalele digitale si de a muta canalele. noroc cu oamenii din comentarii..|0
260|la pret per calitate e ok,|0
261|ii dau doar 2 stele deoarece in descrierea produsului suntem mintiti ca putem avea toate aplicatiile de pe telefon dar de fapt nu putem descarca nimic in plus pe langa netflix si youtube cu care vine. in rest este un tv decent de bucatarie la un pret accesibil de la care nu poti avea mari pretentii.|0
262|ma nemultumeste ca nu pot muta programele si nu are buton de reintoarcere la vechiul program. daca se pot remedia aceste probleme din actualizare software as fi foarte multumit|0
263|l-am cumparat pentru dormitor. in sufragerie(am samsung smart 4k) si in celelalte doua camere am samsung nosmart. mi-am dorit inca un tv smart dar momentan nu mi-am permis mai mult... este acceptabil pt vizionare de scurta durata seara in dormitor, dar nu mai mult.. se blocheaza ocazional(atat pe netflix cat si pe youtube) si esti nevoit sa il scoti din priza. la samsung nu am patit asta nici macar o data si pe acela il am de ani buni. dar pentru banii pe care ii dai nu poti cere prea multe..|0
264|"televizorul are culori ok, un minus ii dau pentru blocarile aplicatiei youtube, trebuie repornit., 
 un minus pentru telecomanda cu care trebuie sa insist pe butonul power si alt minus pentru sunetul prost.
 nu gasiti aplicatii pentru el, browserul integrat este foarte prost si se misca greu.
 nu il recomand.in data de 01.02.2025, televizorul intampina o problema ciudata. daca il opresc, il scot din priza si incerc sa-l pornesc dupa o perioada de timp, acesta nu se mai aprinde. singurul semn de viata este led-ul de stare, care clipeste la un interval constant. din pacate, nu am cronometrat acest interval si nu cunosc semnificatia codului de eroare."|0
265|functioneaza bine pe partea de cablu, pe netflix se misca bine iar pe youtube este oribil, se blockeaza si trebuie restartat foarte des|0
266|detin televizorul asta de mai bine de 2 luni si pot sa zic ca sunt putin dezamagit. telecomanda e din materiale proaste si are un semnal oribil. televizorul in sine se tot blocheaza cand intri pe youtube si trebuie sa astepti o vreme sa se deblocheze singur.|0
267|greseala mea, nu am ales corect sursa semnalului la prima configurare. merg toate canalele hd de la digi. un tv cam de 2 stele dar pretul este bun.|0
268|nu merge sa se conteze la wi fi, in rest totul ok|0
269|se blocheaza pe youtube si il am doar de o luna sincer imi pare rau ca nu am mai pus 300, 400 sa iau altceva|0
270|este acceptabil|0
271|l-am returnat totusi, la acelasi pret cu o cautare mai atenta gasesti un produs cu o imagine, sunet si facilitati minim necesare mult mai bune ( cat de curand chiar si un 4k) .in schimb livrare / returnare prompta emag|2
272|calitate slaba a imaginii, se blocheaza in aplicatii. |0
273|aproape acceptabil|0
274|din pacate a trebuit sa il returnez din cauza a doua deficiente: sonorul este execrabil, zici ca ai niste boxe sparte si faptul ca nu se pot rearanja canalele (sau cel putin nu am gasit eu solutia)! pacat pentru ca in rest nu am nici o obiectie, totul era ok!|0
275|ma nemultumeste telecomanda televizorului. trebuie sa-i caut mereu o pozitie sa functioneze|0
276|e totul ok la tv sunt multumit cum lucreaza, doar ca la partea cu frecventa mai trebuie lucrat prind doar 55 canale tv|0
277|potrivit pentru o garsoniera de dimensiuni medii. raportul calitate pret este acceptabil. se conecteaza usor la internet. pacat ca nu vine instalat si cu aplicatia hbo go. am citit ca aplicatia nu poate fi instalata, intrucat nu sunt compatibile. acest punct este un minus pentru acest smart tv. sper sa mearga ok. avem si un model cu diagonala mai mica si am avut probleme cu receptorul telecomenzii. acest model este ok pana acum. atentie, la tipul de compatibilitate vesa!|0
278|calitate-pret e ok, dar sistemul de prindere si sprijinire dificil de montat(nu se potrivesc filetele si nu se insurubeaza)|0
